# myabc 笔形辅助码数据表（字 -> 笔形码，横1 竖2 撇3 捺4 折5，取前两笔）
#
# 数据来源与 License：
#   本表的笔画顺序原始数据取自 cnchar-order（https://github.com/theajack/cnchar，
#   npm 包 cnchar-order@3.2.6，MIT License，Copyright (c) theajack）。
#   转换方法（详见 docs/decisions/_debt-log.md 2026-09-12）：
#   1. 从 cnchar-order 的 char_stroke_codes 表取每个字的完整笔画顺序（26 个字母
#      分别对应 25 种具体笔画，字母含义已从源码 stroke-table 精确核实，非猜测）。
#   2. 取每个字的前两笔（单笔字只有一笔），按下表归并成智能ABC/郑码惯用的
#      五笔形分类：
#        横(j)、提(i)             -> 1（提归入横，五笔形分类惯例）
#        竖(f)                    -> 2
#        撇(s)                    -> 3
#        点(k)、点2(d)、捺(l)     -> 4（点归入捺）
#        其余（横折/竖折/横钩/竖钩/横撇/竖提/撇折/弯钩/竖弯钩等一切带转折的
#        笔画，源数据里统一标注 type=折笔）-> 5
#   覆盖 cnchar-order 原始数据的全部 6939 个单字条目。
#
# 格式：每行 "<字><TAB><笔形码>"，'#' 开头整行是注释，空行跳过。BihuoTable 对
# 未收录的字一律放行（fail-open，不参与筛选），所以覆盖不到的字不会被误伤。

挎	15
挑	15
挖	15
挚	15
挛	41
挝	15
挞	15
挟	15
挠	15
挡	15
挢	15
挣	15
挤	15
挥	15
挨	15
挪	15
挫	15
振	15
挲	44
挹	15
挺	15
挽	15
捂	15
捃	15
捅	15
捆	15
捉	15
捋	15
捌	15
捍	15
捎	15
捏	15
捐	15
捕	15
捞	15
损	15
捡	15
换	15
捣	15
捧	15
捩	15
捭	15
据	15
捯	15
捱	15
捶	15
捷	15
捺	15
捻	15
掀	15
掂	15
掇	15
授	15
掉	15
掊	15
掌	24
掎	15
掏	15
掐	15
排	15
掖	15
掘	15
掠	15
採	15
探	15
掣	31
接	15
控	15
推	15
掩	15
措	15
掬	15
掭	15
掮	15
掰	31
掳	15
掴	15
掷	15
掸	15
掺	15
掼	15
掾	15
揄	15
揆	15
揉	15
揍	15
揎	15
描	15
提	15
插	15
揖	15
揞	15
揠	15
握	15
揣	15
揩	15
揪	15
揭	15
揲	15
援	15
揶	15
揸	15
揽	15
揿	15
搀	15
搁	15
搂	15
搅	15
搋	15
搌	15
搏	15
搐	15
搓	15
搔	15
搛	15
搜	15
搞	15
搠	15
搡	15
搦	15
搪	15
搬	15
搭	15
搴	44
携	15
搽	15
搿	31
摁	15
摄	15
摅	15
摆	15
摇	15
摈	15
摊	15
摒	15
摔	15
摘	15
摞	15
摧	15
摩	41
摭	15
摸	15
摹	12
摺	15
撂	15
撄	15
撅	15
撇	15
撑	15
撒	15
撕	15
撖	15
撙	15
撞	15
撤	15
撩	15
撬	15
播	15
撮	15
撰	15
撵	15
撷	15
撸	15
撺	15
撼	15
擀	15
擂	15
擅	15
操	15
擎	12
擐	15
擒	15
擗	15
擘	51
擞	15
擢	15
擤	15
擦	15
攀	12
攉	15
攒	15
攘	15
攥	15
攫	15
攮	15
支	12
攴	21
攵	31
收	52
攸	32
改	51
攻	12
放	41
政	12
故	12
效	41
敉	43
敌	31
敏	31
救	15
敕	12
敖	11
教	12
敛	34
敝	43
敞	24
敢	51
散	12
敦	41
敫	32
敬	12
数	43
敲	41
整	12
敷	12
文	41
斋	41
斌	41
斐	21
斑	11
斓	41
斗	44
料	43
斛	35
斜	34
斟	12
斡	12
斤	33
斥	33
斧	34
斩	15
斫	13
断	43
斯	12
新	41
方	41
於	41
施	41
旁	41
旃	41
旄	41
旅	41
旆	41
旋	41
旌	41
旎	41
族	41
旒	41
旖	41
旗	41
无	11
既	51
日	25
旦	25
旧	22
旨	35
早	25
旬	35
旭	35
旮	35
旯	25
旰	25
旱	25
时	25
旷	25
旸	25
旺	25
旻	25
旼	25
昀	25
昂	25
昃	25
昆	25
昇	25
昉	25
昊	25
昌	25
明	25
昏	35
易	25
昔	12
昕	25
昙	25
昝	35
星	25
映	25
春	11
昧	25
昨	25
昭	25
是	25
昱	25
昳	25
昴	25
昵	25
昶	45
昺	25
昼	51
显	25
晁	25
晃	25
晋	12
晌	25
晏	25
晒	25
晓	25
晔	25
晕	25
晖	25
晗	25
晚	25
晞	25
晟	25
晡	25
晤	25
晦	25
晨	25
普	43
景	25
晰	25
晴	25
晶	25
晷	25
智	31
晾	25
暂	15
暄	25
暇	25
暌	25
暐	25
暑	25
暖	25
暗	25
暝	25
暧	25
暨	51
暮	12
暴	25
暹	25
暾	25
曈	25
曌	25
曙	25
曛	25
曜	25
曝	25
曦	25
曩	25
曰	25
曲	25
曳	25
更	12
曷	25
曹	12
曼	25
曾	43
替	11
最	25
月	35
有	13
朊	35
朋	35
服	35
朐	35
朔	43
朕	35
朗	45
望	41
朝	12
期	12
朦	35
木	12
未	11
末	11
本	12
札	12
术	12
朱	31
朴	12
朵	35
机	12
朽	12
杀	34
杂	35
权	12
杆	12
杈	12
杉	12
杌	12
李	12
杏	12
材	12
村	12
杓	12
杖	12
杜	12
杞	12
束	12
杠	12
条	35
来	14
杨	12
杩	12
杪	12
杭	12
杯	12
杰	12
杲	25
杳	12
杵	12
杷	12
杼	12
松	12
板	12
极	12
构	12
枇	12
枉	12
枋	12
析	12
枕	12
林	12
枘	12
枚	12
果	25
枝	12
枞	12
枢	12
枣	12
枥	12
枧	12
枨	12
枪	12
枫	12
枭	35
枯	12
枰	12
枳	12
枵	12
架	53
枷	12
枸	12
柁	12
柃	12
柄	12
柏	12
某	12
柑	12
柒	44
染	44
柔	54
柘	12
柙	12
柚	12
柜	12
柝	12
柞	12
柠	12
柢	12
查	12
柩	12
柬	12
柯	12
柰	12
柱	12
柳	12
柴	21
査	12
柽	12
柿	12
栀	12
栃	12
栅	12
标	12
栈	12
栉	12
栊	12
栋	12
栌	12
栎	12
栏	12
树	12
栓	12
栖	12
栗	12
栝	12
校	12
栢	12
栩	12
株	12
栲	12
栳	12
样	12
核	12
根	12
格	12
栽	12
栾	41
桀	35
桁	12
桂	12
桃	12
桄	12
桅	12
框	12
案	44
桉	12
桊	43
桌	21
桎	12
桐	12
桑	54
桓	12
桔	12
桕	12
桠	12
桡	12
桢	12
档	12
桤	12
桥	12
桦	12
桧	12
桨	41
桩	12
桫	12
桴	12
桶	12
桷	12
梁	44
梃	12
梅	12
梆	12
梏	12
梓	12
梗	12
梢	12
梦	12
梧	12
梨	31
梭	12
梯	12
械	12
梳	12
梵	12
检	12
棂	12
棉	12
棋	12
棍	12
棒	12
棕	12
棘	12
棚	12
棠	24
棣	12
棪	12
森	12
棰	12
棱	12
棵	12
棹	12
棺	12
棻	12
棼	12
椁	12
椅	12
椋	12
植	12
椎	12
椐	12
椒	12
椟	12
椠	15
椤	12
椪	12
椭	12
椰	12
椴	12
椹	12
椽	12
椿	12
楂	12
楔	12
楗	12
楚	12
楝	12
楞	12
楠	12
楣	12
楦	12
楫	12
楮	12
楱	12
楷	12
楸	12
楹	12
楼	12
榀	12
概	12
榄	12
榅	12
榆	12
榇	12
榈	12
榉	12
榊	12
榍	12
榔	12
榕	12
榘	31
榛	12
榜	12
榧	12
榨	12
榫	12
榭	12
榱	12
榴	12
榷	12
榻	12
槁	12
槃	33
槊	43
槌	12
槎	12
槐	12
槔	12
槙	12
槛	12
槟	12
槠	12
槭	12
槲	12
槽	12
槿	12
樊	12
樋	12
樑	12
樗	12
樘	12
樟	12
模	12
樨	12
横	12
樯	12
樱	12
樵	12
樽	12
樾	12
橄	12
橇	12
橐	12
橘	12
橙	12
橛	12
橡	12
橥	35
橱	12
橹	12
橼	12
檀	12
檄	12
檎	12
檐	12
檑	12
檗	51
檠	12
檩	12
檫	12
檬	12
欠	35
次	41
欢	54
欣	33
欤	15
欧	13
欲	34
欷	34
欹	13
欺	12
款	12
歃	31
歆	41
歇	25
歉	43
歌	12
歙	34
止	21
正	12
此	21
步	21
武	11
歧	21
歪	13
歹	13
死	13
歼	13
殁	13
殂	13
殃	13
殄	13
殆	13
殇	13
殉	13
殊	13
残	13
殍	13
殒	13
殓	13
殖	13
殚	13
殛	13
殡	13
殪	13
殳	35
殴	13
段	32
殷	33
殿	51
毁	32
毂	12
毅	41
毋	55
母	55
每	31
毑	55
毒	11
毓	31
比	15
毕	15
毖	15
毗	25
毙	15
毛	31
毡	31
毪	31
毫	41
毯	31
毳	31
毵	54
毹	34
毽	31
氅	24
氆	31
氇	31
氍	25
氏	35
氐	35
民	51
氓	41
气	31
氕	31
氖	31
氘	31
氙	31
氚	31
氛	31
氟	31
氡	31
氢	31
氤	31
氦	31
氧	31
氨	31
氩	31
氪	31
氮	31
氯	31
氰	31
氲	31
水	55
永	45
氹	55
氽	34
汀	44
汁	44
求	15
汆	34
汇	44
汉	44
汊	44
汐	44
汔	44
汕	44
汗	44
汛	44
汜	44
汝	44
汞	12
江	44
池	44
污	44
汤	44
汨	44
汩	44
汪	44
汰	44
汲	44
汴	44
汶	44
汹	44
汽	44
汾	44
沁	44
沂	44
沃	44
沅	44
沆	44
沈	44
沉	44
沌	44
沏	44
沐	44
沓	55
沔	44
沕	44
沙	44
沛	44
沟	44
没	44
沣	44
沤	44
沥	44
沦	44
沧	44
沩	44
沪	44
沫	44
沭	44
沮	44
沱	44
沲	44
河	44
沸	44
油	44
治	44
沼	44
沽	44
沾	44
沿	44
泃	44
泄	44
泅	44
泉	32
泊	44
泌	44
泐	44
泓	44
泔	44
法	44
泖	44
泗	44
泛	44
泞	44
泠	44
泡	44
波	44
泣	44
泥	44
注	44
泪	44
泫	44
泮	44
泯	44
泰	11
泱	44
泳	44
泵	13
泶	44
泷	44
泸	44
泺	44
泻	44
泼	44
泽	44
泾	44
洁	44
洄	44
洇	44
洋	44
洌	44
洎	44
洒	44
洗	44
洙	44
洚	44
洛	44
洞	44
津	44
洧	44
洪	44
洫	44
洮	44
洱	44
洲	44
洳	44
洵	44
洸	44
洹	44
洺	44
活	44
洼	44
洽	44
派	44
流	44
浃	44
浅	44
浆	41
浇	44
浈	44
浊	44
测	44
浍	44
济	44
浏	44
浐	44
浑	44
浒	44
浓	44
浔	44
浕	44
浙	44
浚	44
浜	44
浞	44
浠	44
浣	44
浦	44
浩	44
浪	44
浮	44
浯	44
浴	44
海	44
浸	44
浼	44
涂	44
涅	44
消	44
涉	44
涌	44
涎	44
涑	44
涓	44
涔	44
涕	44
涛	44
涝	44
涞	44
涟	44
涠	44
涡	44
涣	44
涤	44
润	44
涧	44
涨	44
涩	44
涪	44
涫	44
涮	44
涯	44
液	44
涵	44
涸	44
涿	44
淀	44
淄	44
淅	44
淆	44
淇	44
淋	44
淌	44
淑	44
淖	44
淘	44
淙	44
淝	44
淞	44
淠	44
淡	44
淤	44
淦	44
淫	44
淬	44
淮	44
深	44
淳	44
混	44
淹	44
添	44
淼	55
清	44
渊	44
渌	44
渍	44
渎	44
渐	44
渑	44
渔	44
渖	44
渗	44
渚	44
渝	44
渠	44
渡	44
渣	44
渤	44
渥	44
温	44
渫	44
渭	44
港	44
渲	44
渴	44
游	44
渺	44
湃	44
湄	44
湉	44
湍	44
湎	44
湓	44
湔	44
湖	44
湘	44
湛	44
湟	44
湫	44
湮	44
湾	44
湿	44
溃	44
溅	44
溆	44
溉	44
溏	44
源	44
溘	44
溜	44
溟	44
溢	44
溥	44
溧	44
溪	44
溯	44
溱	44
溲	44
溴	44
溶	44
溷	44
溺	44
溻	44
溽	44
滁	44
滂	44
滇	44
滋	44
滏	44
滑	44
滓	44
滔	44
滕	35
滗	44
滘	44
滚	44
滞	44
滟	44
滠	44
满	44
滢	44
滤	44
滥	44
滦	44
滨	44
滩	44
滴	44
滹	44
漂	44
漆	44
漈	44
漉	44
漏	44
漓	44
演	44
漕	44
漖	44
漠	44
漤	44
漩	44
漪	44
漫	44
漭	44
漯	44
漱	44
漳	44
漶	44
漷	44
漾	44
潆	44
潇	44
潋	44
潍	44
潘	44
潜	44
潞	44
潟	44
潢	44
潦	44
潭	44
潮	44
潲	44
潴	44
潸	44
潺	44
潼	44
澂	44
澄	44
澈	44
澉	44
澌	44
澍	44
澎	44
澜	44
澡	44
澧	44
澳	44
澶	44
澹	44
激	44
濂	44
濉	44
濑	44
濒	44
濛	44
濞	44
濠	44
濡	44
濮	44
濯	44
瀍	44
瀑	44
瀚	44
瀛	44
瀣	44
瀵	44
瀹	44
灌	44
灏	44
灞	44
火	43
灭	14
灯	43
灰	13
灵	51
灶	43
灸	35
灼	43
灾	44
灿	43
炀	43
炅	25
炉	43
炊	43
炎	43
炒	43
炔	43
炕	43
炖	43
炘	43
炙	35
炜	43
炝	43
炤	43
炫	43
炬	43
炭	25
炮	43
炯	43
炱	54
炳	43
炷	43
炸	43
点	21
炻	43
炼	43
炽	43
烀	43
烁	43
烂	43
烃	43
烈	13
烊	43
烘	43
烙	43
烛	43
烜	43
烟	43
烤	43
烦	43
烧	43
烨	43
烩	43
烫	44
烬	43
热	15
烯	43
烷	43
烹	41
烽	43
焉	12
焊	43
焐	43
焓	43
焕	43
焖	43
焗	43
焘	11
焙	43
焚	12
焜	43
焦	32
焯	43
焰	43
焱	43
然	35
煅	43
煊	43
煌	43
煎	43
煜	43
煞	35
煤	43
煦	25
照	25
煨	43
煮	12
煲	32
煳	43
煸	43
煺	43
煽	43
熄	43
熊	54
熏	31
熔	43
熘	43
熙	12
熟	41
熠	43
熨	51
熬	11
熳	43
熵	43
熹	12
燃	43
燊	43
燎	43
燔	43
燕	12
燚	43
燠	43
燥	43
燧	43
燮	41
燹	13
爆	43
爝	43
爨	32
爪	33
爬	33
爰	34
爱	34
爵	34
父	34
爷	34
爸	34
爹	34
爻	34
爽	13
爿	52
片	32
版	32
牌	32
牍	32
牒	32
牖	32
牙	15
牛	31
牝	31
牟	54
牡	31
牢	44
牦	31
牧	31
物	31
牮	32
牯	31
牲	31
牵	13
特	31
牺	31
牾	31
牿	31
犀	51
犁	31
犄	31
犇	31
犊	31
犋	31
犍	31
犏	31
犒	31
犟	51
犬	13
犯	35
犰	35
犴	35
状	41
犷	35
犸	35
犹	35
狁	35
狂	35
狃	35
狄	35
狈	35
狍	35
狎	35
狐	35
狒	35
狗	35
狙	35
狞	35
狠	35
狡	35
狨	35
狩	35
独	35
狭	35
狮	35
狯	35
狰	35
狱	35
狲	35
狳	35
狴	35
狷	35
狸	35
狺	35
狻	35
狼	35
猁	35
猃	35
猊	35
猎	35
猓	35
猕	35
猖	35
猗	35
猛	35
猜	35
猝	35
猞	35
猡	35
猢	35
猥	35
猩	35
猪	35
猫	35
猬	35
献	12
猱	35
猴	35
猷	43
猸	35
猹	35
猾	35
猿	35
獍	35
獐	35
獒	11
獗	35
獠	35
獬	35
獭	35
獯	35
獴	35
獾	35
玄	41
率	41
玉	11
王	11
玎	11
玏	11
玑	11
玖	11
玙	11
玛	11
玟	11
玢	11
玥	11
玩	11
玫	11
玮	11
环	11
现	11
玲	11
玳	11
玷	11
玹	11
玺	35
玻	11
珀	11
珂	11
珅	11
珈	11
珉	11
珊	11
珍	11
珏	11
珐	11
珑	11
珙	11
珞	11
珠	11
珣	11
珥	11
珧	11
珩	11
珪	11
班	11
珮	11
珲	11
珵	11
珺	11
珽	11
球	11
琅	11
理	11
琇	11
琉	11
琊	11
琍	11
琎	11
琏	11
琐	11
琚	11
琛	11
琢	11
琥	11
琦	11
琨	11
琪	11
琬	11
琮	11
琰	11
琳	11
琴	11
琵	11
琶	11
琹	11
琼	11
瑀	11
瑁	11
瑄	11
瑕	11
瑗	11
瑙	11
瑚	11
瑛	11
瑜	11
瑞	11
瑟	11
瑭	11
瑰	11
瑶	11
瑷	11
瑾	11
璀	11
璁	11
璃	11
璇	11
璋	11
璎	11
璐	11
璘	11
璜	11
璞	11
璟	11
璠	11
璧	51
璨	11
璩	11
璺	32
瓒	11
瓜	33
瓞	33
瓠	13
瓢	12
瓣	41
瓤	41
瓦	15
瓮	34
瓯	13
瓴	34
瓶	43
瓷	41
瓿	41
甄	12
甍	12
甏	12
甑	43
甓	51
甘	12
甙	11
甚	12
甜	31
生	31
產	41
甥	31
甦	12
用	35
甩	35
甪	33
甫	12
甬	54
甭	13
甯	44
田	25
由	25
甲	25
申	25
电	25
男	25
甸	35
町	25
画	12
甾	55
畀	25
畅	25
畈	25
畋	25
界	25
畎	25
畏	25
畑	43
畔	25
留	35
畚	54
畛	25
畜	41
略	25
畦	25
番	34
畬	34
畲	34
畴	25
畸	25
畹	25
畿	55
疃	25
疆	51
疋	52
疍	52
疏	52
疑	35
疔	41
疖	41
疗	41
疙	41
疚	41
疝	41
疟	41
疠	41
疡	41
疣	41
疤	41
疥	41
疫	41
疬	41
疮	41
疯	41
疰	41
疱	41
疲	41
疳	41
疴	41
疵	41
疸	41
疹	41
疼	41
疽	41
疾	41
痂	41
痃	41
痄	41
病	41
症	41
痈	41
痉	41
痊	41
痍	41
痒	41
痔	41
痕	41
痖	41
痘	41
痛	41
痞	41
痢	41
痣	41
痤	41
痦	41
痧	41
痨	41
痪	41
痫	41
痰	41
痱	41
痴	41
痹	41
痼	41
痿	41
瘀	41
瘁	41
瘃	41
瘅	41
瘊	41
瘌	41
瘐	41
瘕	41
瘗	41
瘘	41
瘙	41
瘛	41
瘟	41
瘠	41
瘢	41
瘤	41
瘥	41
瘦	41
瘩	41
瘪	41
瘫	41
瘭	41
瘰	41
瘳	41
瘴	41
瘵	41
瘸	41
瘼	41
瘾	41
瘿	41
癀	41
癃	41
癌	41
癍	41
癔	41
癖	41
癜	41
癞	41
癣	41
癫	41
癯	41
癸	54
登	54
白	32
百	13
皂	32
的	32
皆	15
皇	32
皈	32
皋	32
皎	32
皑	32
皓	32
皖	32
皙	12
皤	32
皮	53
皱	35
皲	45
皴	54
皿	25
盂	11
盅	25
盆	34
盈	53
益	43
盍	12
盎	25
盏	11
盐	12
监	22
盒	34
盔	13
盖	43
盗	41
盘	33
盛	13
盟	25
盥	32
目	25
盯	25
盱	25
盲	41
直	12
相	12
盹	25
盼	25
盾	33
省	23
眄	25
眇	25
眈	25
眉	52
看	31
眍	25
眙	25
眚	31
真	12
眠	25
眢	35
眦	25
眨	25
眩	25
眭	25
眯	25
眵	25
眶	25
眷	43
眸	25
眺	25
眼	25
着	43
睁	25
睃	25
睇	25
睐	25
睑	25
睚	25
睛	25
睡	25
睢	25
督	21
睥	25
睦	25
睨	25
睫	25
睬	25
睹	25
睽	25
睾	32
睿	21
瞀	54
瞄	25
瞅	25
瞌	25
瞍	25
瞎	25
瞑	25
瞒	25
瞟	25
瞠	25
瞢	12
瞥	43
瞧	25
瞩	25
瞪	25
瞬	25
瞭	25
瞰	25
瞳	25
瞵	25
瞻	25
瞽	12
瞿	25
矍	25
矗	12
矛	54
矜	54
矢	31
矣	54
知	31
矧	31
矩	31
矫	31
矬	31
短	31
矮	31
石	13
矶	13
矸	13
矽	13
矾	13
矿	13
砀	13
码	13
砂	13
砉	11
砌	13
砍	13
砑	13
砒	13
研	13
砖	13
砗	13
砘	13
砚	13
砜	13
砝	13
砟	13
砣	13
砥	13
砦	21
砧	13
砩	13
砬	13
砭	13
砰	13
破	13
砷	13
砸	13
砹	13
砺	13
砻	13
砼	13
砾	13
础	13
硅	13
硇	13
硌	13
硎	13
硐	13
硒	13
硕	13
硖	13
硗	13
硚	13
硝	13
硪	13
硫	13
硬	13
硭	13
确	13
硷	13
硼	13
碁	12
碇	13
碉	13
碌	13
碍	13
碎	13
碑	13
碓	13
碗	13
碘	13
碚	13
碛	13
碜	13
碟	13
碡	13
碣	13
碥	13
碧	11
碰	13
碱	13
碲	13
碳	13
碴	13
碹	13
碾	13
磁	13
磅	13
磉	13
磊	13
磋	13
磐	33
磔	13
磕	13
磙	13
磡	13
磨	41
磬	12
磲	13
磴	13
磷	13
磺	13
礁	13
礅	13
礓	13
礞	13
礤	13
礴	13
示	11
礼	45
社	45
祀	45
祁	45
祆	45
祇	45
祈	45
祉	45
祎	45
祐	45
祓	45
祖	45
祗	45
祚	45
祛	45
祜	45
祝	45
神	45
祟	52
祠	45
祢	45
祥	45
祧	45
票	12
祭	35
祯	45
祷	45
祸	45
祺	45
禀	41
禁	12
禄	45
禅	45
禊	45
福	45
禚	45
禤	45
禧	45
禳	45
禹	32
禺	25
离	41
禽	34
禾	31
秀	31
私	31
秃	31
秆	31
秉	31
秋	31
种	31
科	31
秒	31
秕	31
秘	31
租	31
秣	31
秤	31
秦	11
秧	31
秩	31
秫	31
秭	31
积	31
称	31
秸	31
移	31
秽	31
稀	31
稂	31
稃	31
稆	31
程	31
稍	31
税	31
稔	31
稗	31
稚	31
稞	31
稠	31
稣	35
稳	31
稷	31
稹	31
稻	31
稼	31
稽	31
稿	31
穆	31
穑	31
穗	31
穰	31
穴	44
究	44
穷	44
穸	44
穹	44
空	44
穿	44
窀	44
突	44
窃	44
窄	44
窆	44
窈	44
窍	44
窑	44
窒	44
窕	44
窖	44
窗	44
窘	44
窜	44
窝	44
窟	44
窠	44
窣	44
窥	44
窦	44
窨	44
窬	44
窭	44
窳	44
窸	44
窿	44
立	41
竑	41
竖	22
站	41
竞	41
竟	41
章	41
竣	41
童	41
竦	41
竭	41
端	41
竹	31
竺	31
竽	31
竿	31
笃	31
笄	31
笆	31
笈	31
笊	31
笋	31
笏	31
笑	31
笔	31
笕	31
笙	31
笛	31
笞	31
笠	31
笤	31
笥	31
符	31
笨	31
笪	31
笫	31
第	31
笮	31
笱	31
笳	31
笸	31
笺	31
笼	31
笾	31
筅	31
筇	31
等	31
筋	31
筌	31
筏	31
筐	31
筑	31
筒	31
答	31
策	31
筘	31
筚	31
筛	31
筝	31
筠	31
筢	31
筮	31
筱	31
筲	31
筵	31
筷	31
筹	31
筻	31
签	31
简	31
箅	31
箍	31
箐	31
箔	31
箕	31
算	31
箜	31
箝	31
管	31
箢	31
箦	31
箧	31
箨	31
箩	31
箪	31
箫	31
箬	31
箭	31
箱	31
箴	31
箸	31
篁	31
篆	31
篇	31
篌	31
篑	31
篓	31
篙	31
篚	31
篝	31
篡	31
篥	31
篦	31
篪	31
篮	31
篱	31
篷	31
篼	31
篾	31
簇	31
簋	31
簌	31
簏	31
簕	31
簖	31
簟	31
簦	31
簧	31
簪	31
簸	31
簿	31
籀	31
籁	31
籍	31
米	43
籴	34
类	43
籼	43
籽	43
粉	43
粑	43
粒	43
粕	43
粗	43
粘	43
粜	52
粝	43
粞	43
粟	12
粢	41
粤	32
粥	51
粪	43
粮	43
粱	44
粲	21
粳	43
粹	43
粼	43
粽	43
精	43
粿	43
糁	43
糅	43
糇	43
糈	43
糊	43
糌	43
糍	43
糕	43
糖	43
糗	43
糙	43
糜	41
糟	43
糠	43
糨	43
糯	43
糸	55
系	35
紊	41
素	11
索	12
紧	22
紫	21
累	25
絮	53
絷	15
綦	12
綮	45
縻	41
繁	31
繇	34
纂	31
纛	11
纠	55
纡	55
红	55
纣	55
纤	55
纥	55
约	55
级	55
纨	55
纩	55
纪	55
纫	55
纬	55
纭	55
纯	55
纰	55
纱	55
纲	55
纳	55
纵	55
纶	55
纷	55
纸	55
纹	55
纺	55
纽	55
纾	55
线	55
绀	55
绁	55
绂	55
练	55
组	55
绅	55
细	55
织	55
终	55
绉	55
绊	55
绋	55
绌	55
绍	55
绎	55
经	55
绐	55
绑	55
绒	55
结	55
绔	55
绕	55
绗	55
绘	55
给	55
绚	55
绛	55
络	55
绝	55
绞	55
统	55
绠	55
绡	55
绢	55
绣	55
绥	55
绦	55
继	55
绨	55
绩	55
绪	55
绫	55
续	55
绮	55
绯	55
绰	55
绱	55
绲	55
绳	55
维	55
绵	55
绶	55
绷	55
绸	55
绺	55
绻	55
综	55
绽	55
绾	55
绿	55
缀	55
缁	55
缂	55
缃	55
缄	55
缅	55
缆	55
缇	55
缈	55
缉	55
缋	55
缌	55
缍	55
缎	55
缏	55
缑	55
缒	55
缓	55
缔	55
缕	55
编	55
缗	55
缘	55
缙	55
缚	55
缛	55
缜	55
缝	55
缟	55
缠	55
缡	55
缢	55
缣	55
缤	55
缥	55
缦	55
缧	55
缨	55
缩	55
缪	55
缫	55
缬	55
缭	55
缮	55
缯	55
缰	55
缱	55
缲	55
缳	55
缴	55
缵	55
缶	31
缸	31
缺	31
罂	25
罄	12
罅	31
罍	25
罐	31
网	25
罔	25
罕	45
罗	25
罘	25
罚	25
罟	25
罡	25
罢	25
罨	25
罩	25
罪	25
置	25
罱	25
署	25
罴	25
罹	25
罾	25
羁	25
羊	43
羌	43
美	43
羔	43
羚	43
羝	43
羞	43
羟	43
羡	43
群	51
羧	43
羯	43
羰	43
羲	43
羸	41
羹	43
羼	51
羽	54
羿	54
翀	54
翁	34
翃	13
翅	12
翊	41
翌	54
翎	34
翔	43
翕	34
翘	15
翚	54
翟	54
翠	54
翡	21
翥	12
翦	43
翩	45
翮	12
翰	12
翱	32
翳	13
翻	34
翼	54
耀	24
老	12
考	12
耄	12
者	12
耆	12
耋	12
而	13
耍	13
耐	13
耒	11
耔	11
耕	11
耖	11
耗	11
耘	11
耙	11
耜	11
耠	11
耢	11
耥	11
耦	11
耧	11
耨	11
耩	11
耪	11
耱	11
耳	12
耵	12
耶	12
耷	13
耸	34
耻	12
耽	12
耿	12
聂	12
聃	12
聆	12
聊	12
聋	13
职	12
聍	12
聒	12
联	12
聘	12
聚	12
聩	12
聪	12
聱	11
聿	51
肀	51
肃	51
肄	35
肆	12
肇	45
肉	25
肋	35
肌	35
肓	41
肖	24
肘	35
肚	35
肛	35
肜	35
肝	35
肟	35
肠	35
股	35
肢	35
肤	35
肥	35
肩	45
肪	35
肫	35
肭	35
肮	35
肯	21
肱	35
育	41
肴	34
肷	35
肺	35
肼	35
肽	35
肾	22
肿	35
胀	35
胁	35
胂	35
胃	25
胄	25
胆	35
背	21
胍	35
胎	35
胖	35
胗	35
胙	35
胚	35
胛	35
胜	35
胝	35
胞	35
胡	12
胤	35
胥	52
胧	35
胨	35
胩	35
胪	35
胫	35
胬	53
胭	35
胯	35
胰	35
胱	35
胲	35
胳	35
胴	35
胶	35
胸	35
胺	35
胼	35
能	54
脂	35
脆	35
脉	35
脊	41
脍	35
脎	35
脏	35
脐	35
脑	35
脒	35
脓	35
脔	41
脖	35
脘	35
脚	35
脞	35
脩	32
脬	35
脯	35
脱	35
脲	35
脶	35
脸	35
脾	35
腆	35
腈	35
腊	35
腋	35
腌	35
腐	41
腑	35
腓	35
腔	35
腕	35
腙	35
腚	35
腠	35
腥	35
腧	35
腩	35
腭	35
腮	35
腰	35
腱	35
腴	35
腹	35
腺	35
腻	35
腼	35
腽	35
腾	35
腿	35
膀	35
膂	41
膈	35
膊	35
膏	41
膑	35
膘	35
膛	35
膜	35
膝	35
膣	35
膦	35
膨	35
膪	35
膳	35
膺	41
膻	35
臀	51
臁	35
臂	51
臃	35
臆	35
臊	35
臌	35
臣	12
臧	13
自	32
臬	32
臭	32
至	15
致	15
臻	15
臼	32
臾	32
舀	34
舁	32
舂	11
舄	32
舅	32
舆	32
舌	31
舍	34
舐	31
舒	34
舔	31
舛	35
舜	34
舞	31
舟	33
舡	33
舢	33
舣	33
舨	33
航	33
舫	33
般	33
舭	33
舯	33
舰	33
舱	33
舳	33
舴	33
舵	33
舶	33
舷	33
舸	33
船	33
舻	33
舾	33
艄	33
艇	33
艉	33
艋	33
艏	33
艘	33
艚	33
艟	33
艨	33
艮	51
良	45
艰	54
色	35
艳	11
艴	51
艺	12
艽	12
艾	12
艿	12
节	12
芃	12
芄	12
芈	21
芊	12
芋	12
芍	12
芎	12
芏	12
芑	12
芒	12
芗	12
芘	12
芙	12
芜	12
芝	12
芟	12
芡	12
芤	12
芥	12
芦	12
芨	12
芩	12
芪	12
芫	12
芬	12
芭	12
芮	12
芯	12
芰	12
花	12
芳	12
芴	12
芷	12
芸	12
芹	12
芽	12
芾	12
